,link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
4698,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2286-borgono-1135-miraflores-lima-lima-inversiones-palomar,BORGOÑO 1135,-12.1078578,-77.03400049999999,GENERAL BORGOÑO 1135 Miraflores,Miraflores,En planos,"30 de Noviembre, 2025",Otros,"['Areas verdes', 'Boulevard peatonal', 'Club House', 'Jardin interior', 'Lobby', 'Sala Bar', 'Salon Gourmet', 'Techo Panorámico', 'Techos Ecológicos', 'Terraza', 'Video vigilancia']",duplex,2,Piso:,2,97.51 m2,"$ 243,750"
3148,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2774-faisanes-343-chorrillos-lima-lima-actual,Faisanes 343,-12.1778141,-76.9999883,Av. Faisanes 343,Chorrillos,En construcción,"31 de Agosto, 2025",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO B101,Piso: 1,2,87.68 m2,"S/ 407,600"
5385,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3175-caserta-miraflores-lima-lima-reyna-grupo-inmobiliario,Caserta,-12.1284025,-77.0153361,Ca. Miguel Aljovín 194,Miraflores,En planos,"30 de Septiembre, 2025",Otros,"['Lobby', 'Parque privado']",flat,AT102,Piso: 1,3,157.65 m2,"S/ 1,534,521"
5087,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3037-residencial-salamanca-de-monterrico-17-ate-lima-lima-eficaxx-grupo-inmobiliario,Residencial Salamanca de Monterrico 17,-12.07698935103604,-76.98725551026023,Calle Los Olmos con Los Helechos,Ate,En construcción,"31 de Diciembre, 2024",Banco Interbank,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",duplex,803,Piso: 8,3,124.45 m2,"S/ 695,000"
819,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1689-muv-santiago-de-surco-lima-lima-arquimia,MUV,-12.101978647090483,-76.96451699244943,"Av. Nicolas Rodrigo 250, Monterrico",Santiago De Surco,Entrega inmediata,"30 de Abril, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Boulevard peatonal', 'Cancha de Squash', 'Cancha de Tenis', 'Club House', 'Cuarto servicio', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Sauna', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,TIPO 3I,"Pisos: 3, 5, 7",3,130.11 m2,"S/ 1,204,629"
5978,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2331-print-chorrillos-lima-lima-casaideal-inmobiliaria,PRINT,-12.1788909,-76.998734,"Calle Ontario 200, La Campiña, Chorrillos",Chorrillos,En construcción,"30 de Noviembre, 2024",Banco BCP,"['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Bloque A Flat Tipo 05 y 104,"Pisos: 3, 4, 5, 6, 7",2,57.84 m2,"S/ 334,000"
2021,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2945-aldabas-de-las-gardenias-edificio-residencial-116-santiago-de-surco-lima-lima-grupo-dicon,ALDABAS DE LAS GARDENIAS EDIFICIO RESIDENCIAL 116,-12.12620827016325,-76.98422297768116,Calle Aldabas 116 Esquina con Jr Batallón Callao Sur,Santiago De Surco,En construcción,"31 de Diciembre, 2024",Banco BCP,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,TIPO 6,Piso: 4,3,105.87 m2,"$ 207,512"
2001,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3210-orquidea-lince-lima-lima-abril-grupo-inmobiliario,Orquídea,-12.0812973,-77.03167479999999,"Av. Militar 1727, Lince 15046",Lince,En planos,"31 de Julio, 2026",Banco BANBIF,"['Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Salon Gourmet', 'Techo Panorámico', 'Zona de Parrillas', 'Otros']",flat,ORQ X11,Pisos: Entre 2 al 14,2,50.12 m2,"S/ 309,600"
2335,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3057-arrieta-271-barranco-lima-lima-libre-inmobiliaria,ARRIETA 271,-12.1373284,-77.0210531,Carlos Arrieta 271 Barranco,Barranco,En planos,"31 de Julio, 2025",Otros,"['Areas verdes', 'Boulevard peatonal', 'Gimnasio', 'Lobby', 'Techo Panorámico', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,TIPO A1,Piso: 1,1,40.27 m2,"$ 103,333"
2000,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3210-orquidea-lince-lima-lima-abril-grupo-inmobiliario,Orquídea,-12.0812973,-77.03167479999999,"Av. Militar 1727, Lince 15046",Lince,En planos,"31 de Julio, 2026",Banco BANBIF,"['Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Salon Gourmet', 'Techo Panorámico', 'Zona de Parrillas', 'Otros']",flat,ORQ X05,Pisos: Entre 2 al 11,2,48.64 m2,"S/ 291,600"
4592,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3358-central-home-chacarilla-santiago-de-surco-lima-lima-ee-inmobiliaria,Central Home Chacarilla,-12.112760461149128,-76.99036037001652,Cl. Monterrey 319,Santiago De Surco,En planos,"31 de Octubre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Dpto. 1005,Piso: 10,2,77.90 m2,"$ 148,000"
2361,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3381-novo-3-cercado-de-lima-lima-lima-my-home,NOVO 3,-12.0732836,-77.03092219999999,jirón José Gálvez 950,Cercado de lima,En planos,"15 de Diciembre, 2026",Banco Scotiabank,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 5,Pisos: Entre 3 al 23,1,39.00 m2,"S/ 272,000"
925,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3320-fontana-san-borja-lima-lima-ee-inmobiliaria,Fontana,-12.0936213,-76.9938586,Av. San Borja Norte 1120,San Borja,En planos,"31 de Octubre, 2025",Banco Interbank,['Lobby'],flat,Dpto. 201 al 601,"Pisos: 2, 3, 4, 5, 6",3,68.69 m2,"S/ 547,500"
1051,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1301-reserva-748-cercado-de-lima-lima-lima-cantabria,Reserva 748,-12.0718416,-77.03655839999999,Av. Arequipa 748 -768,Cercado de lima,Entrega inmediata,"30 de Agosto, 2022",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería']",flat,Tipo 3,"Pisos: 3, 4, 17",1,45.53 m2,"S/ 350,000"
4319,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral,Villa Velarde,-12.0836031,-77.0421815,Jirón León Velarde 723,Lince,En construcción,"31 de Marzo, 2025",Banco Scotiabank,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",duplex,DÚPLEX 01,Piso: 14,3,85.99 m2,"S/ 586,540"
2198,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3325-edificio-sialia-jesus-maria-lima-lima-grupo-cygnus,Edificio Sialia,-12.0736972,-77.0466613,"Av. 6 de Agosto 1184, Jesús María",Jesus Maria,En planos,"31 de Mayo, 2027",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 7,Pisos: Entre 2 al 17,3,69.77 m2,"S/ 476,669"
2198,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3325-edificio-sialia-jesus-maria-lima-lima-grupo-cygnus,Edificio Sialia,-12.0736972,-77.0466613,"Av. 6 de Agosto 1184, Jesús María",Jesus Maria,En planos,"31 de Mayo, 2027",Banco BCP,"['Jardin interior', 'Lobby', 'Sala de Internet', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 7,Pisos: Entre 2 al 17,3,69.77 m2,"S/ 476,669"
6223,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2264-all-san-isidro-san-isidro-lima-lima-senda,All San Isidro,-12.09095557512452,-77.0273792821136,Av. Javier Prado Este 595,San Isidro,En construcción,"30 de Noviembre, 2025",Otros,"['Areas verdes', 'Ascensor directo', 'Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,TIPO 10,Pisos: Entre 3 al 32,2,60.73 m2,"S/ 487,500"
291,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1974-invent-chorrillos-chorrillos-lima-lima-invent,Invent Chorrillos,-12.1661626,-77.0245367,Calle José Olaya 225,Chorrillos,Entrega inmediata,"29 de Febrero, 2024",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 12,Pisos: 2 y 3,1,65.91 m2,"S/ 434,036"
164,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3281-irgoyen-128-santiago-de-surco-lima-lima-sembra-inmobiliaria,Irgoyen 128,-12.1322314,-77.0173808,Pedro Irigoyen 128,Santiago De Surco,En planos,"31 de Diciembre, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",duplex,T-7,"Pisos: 2, 4, 6",2,72.00 m2,"S/ 583,700"
889,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3326-masias-lince-lima-lima-ortiz-inmobiliaria,MASIAS,-12.0903997,-77.0262118,"Calle Los Geranios 388, Lince",Lince,En planos,"31 de Diciembre, 2026",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala Bar', 'Zona de Parrillas', 'Otros']",flat,X09,Pisos: Entre 3 al 11,1,32.04 m2,"S/ 447,777"
6008,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2232-mar-adriatico-san-miguel-lima-lima-procity,MAR ADRIATICO,-12.07394823255852,-77.09239034773563,Calle Intisuyo 317 San Miguel,San Miguel,En construcción,"30 de Diciembre, 2024",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,4 B,Piso: 7,2,65.50 m2,"S/ 478,800"
5864,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3342-alborada-iii-san-miguel-lima-lima-grupo-mg,ALBORADA III,-12.0866944,-77.0911878,Av. La paz 839,San Miguel,En planos,"31 de Diciembre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,B1,Pisos: Entre 2 al 14,3,65.00 m2,"S/ 305,500"
5145,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2940-amaranta-pueblo-libre-lima-lima-abril-grupo-inmobiliario,Amaranta,-12.0720557,-77.0628819,Av Bolivar 959,Pueblo Libre,En construcción,"30 de Enero, 2026",Banco Scotiabank,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Parque privado', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,AMT - 107,Piso: 1,3,84.57 m2,"S/ 506,194"
3673,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3237-valle-grande-4-carabayllo-lima-lima-enacorp,VALLE GRANDE 4,-11.862355623377484,-77.05571705709315,Av. San Juan de Dios s/n Paradero Haras - Carabayllo,Carabayllo,En construcción,"01 de Noviembre, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Parque privado', 'Sala de Niños', 'Sala de usos Múltiples', 'Otros']",flat,TIPO 145,Piso: 1,3,54.87 m2,"S/ 150,000"
4011,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2490-sonhos-miraflores-lima-lima-inarco,SONHOS,-12.1139411,-77.0296642,"Av. Arequipa 4821, Miraflores",Miraflores,En planos,"30 de Septiembre, 2025",Banco Interbank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO 1404,Piso: 14,1,62.51 m2,"S/ 577,300"
904,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2217-albamar-in-1-independencia-lima-lima-albamar-grupo-inmobiliario,Albamar | IN+1,-11.9926823,-77.05762829999999,Av Gerardo Unger 3601,Independencia,En construcción,"31 de Agosto, 2024",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 8,Piso: 25,3,72.17 m2,"S/ 298,200"
6117,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2693-santa-isabel-147-miraflores-lima-lima-labok-grupo-inmobiliario,Santa Isabel 147,-12.1300885,-77.02741759999999,Santa Isabel 147,Miraflores,En construcción,"30 de Junio, 2025",Banco BCP,"['Areas verdes', 'Lobby', 'Video vigilancia', 'Otros']",duplex,Tipo SS1 - 101,Piso: 1,2,125.68 m2,"$ 275,000"
6435,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-per%C3%BA,S14 Apartments,-12.079079,-77.0350193,Avenida Arequipa N°1437,Cercado de lima,En construcción,"30 de Septiembre, 2024",Banco BANBIF,"['Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X02 C,"Pisos: 11, 15, 17, 19",3,66.26 m2,"S/ 490,814"
3352,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2912-nueva-metropolis-cercado-de-lima-lima-lima-invent,Nueva Metrópolis,-12.0738104442618,-77.0329896725017,"Av. Alejandro Tirado 344, Santa Beatriz",Cercado de lima,En planos,"31 de Octubre, 2026",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,4,Pisos: Entre 3 al 23,2,59.40 m2,"S/ 363,752"
2922,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2500-gardenia-lince-lima-lima-abril-grupo-inmobiliario,Gardenia,-12.0809774,-77.03270780000001,JR BARTOLOME HERRERA 415,Lince,Entrega inmediata,"30 de Junio, 2024",Banco BCP,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,TIPO A 201AL1401,Piso: 14,3,65.12 m2,"S/ 420,269"
4412,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-137-barranco-lima-lima-calicanto,Horne 137,-12.1383383,-77.018517,Calle Enrique del Horne 137,Barranco,En planos,"31 de Diciembre, 2025",Banco BCP,"['Areas verdes', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Video vigilancia', 'Zona de Parrillas']",flat,X03,"Pisos: 2, 4, 5, 6",2,73.18 m2,"$ 153,678"
1785,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-marbella-lurin-lima-lima-andiamo,Marbella,-12.303551749668602,-76.84963882714014,Jr Los Jazmines esquina con Jr Las Palmeras,Lurin,En construcción,"30 de Septiembre, 2024",Banco BANBIF,"['Lobby', 'Piscina', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",duplex,702,Piso: 7,3,113.80 m2,"S/ 480,000"
5984,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2331-print-chorrillos-lima-lima-casaideal-inmobiliaria,PRINT,-12.1788909,-76.998734,"Calle Ontario 200, La Campiña, Chorrillos",Chorrillos,En construcción,"30 de Noviembre, 2024",Banco BCP,"['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Bloque B Flat Tipo 05,Pisos: 1 y 2,2,57.33 m2,"S/ 347,000"
521,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3391-aster-reducto-miraflores-lima-lima-aster-homes,ASTER REDUCTO,-12.13373,-77.0231618,AV REDUCTO 1505,Miraflores,En planos,"30 de Diciembre, 2026",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Gimnasio', 'Jardin de niños', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Zona de Parrillas']",flat,X08,Piso: 3,2,61.18 m2,"S/ 576,654"
5417,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2978-guadalajara-277-santiago-de-surco-lima-lima-cp-building,GUADALAJARA 277,-12.1329643,-77.0120508,Guadalajara 277,Santiago De Surco,En construcción,"31 de Enero, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Jardin interior', 'Lobby', 'Parque privado', 'Terraza', 'Video vigilancia', 'Otros']",flat,404,Piso: 4,3,101.00 m2,"$ 225,000"
5632,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,Residencial Green Life,-12.176865728505682,-77.0041376935666,Los Gorriones 490,Chorrillos,En planos,"09 de Abril, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",duplex,815,Piso: 8,2,66.28 m2,"S/ 374,403"
4059,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario,LOMBARDIA,-12.0813968,-77.03940030000001,Jr. Manuel Gómez N° 390,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Lobby', 'Otros']",flat,TIPO X,Piso: 2,2,64.65 m2,"S/ 459,923"
2467,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2824-velvet-pueblo-libre-lima-lima-beca-inmobiliaria,Velvet,-12.069954,-77.06865599999999,General Ramón Pizarro 430,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco Scotiabank,"['Lobby', 'Terraza', 'Zona de Parrillas']",duplex,Tipo 7,Piso: 11,3,112.30 m2,"S/ 752,000"
5929,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3279-proyecto-roma-surquillo-lima-lima-inmobiliaria-canasan,PROYECTO ROMA,-12.1132452,-77.0014976,Calle descartes 165,Surquillo,En construcción,"31 de Octubre, 2024",Financiamiento Propio,"['Lobby', 'Otros']",duplex,TIPO 6,Piso: 8,3,141.50 m2,"S/ 905,000"
5057,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria,Emerald Pueblo Libre 2,-12.076693493713218,-77.0567324978256,Calle Jose Ugarteche 103 Pueblo Libre,Pueblo Libre,En construcción,"31 de Octubre, 2025",Banco BCP,"['Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,Piso 2 - X12,Piso: 2,2,59.78 m2,"S/ 400,530"
5799,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2920-abstract-miraflores-lima-lima-urbana-per%C3%BA,Abstract,-12.124144,-77.0219767,Casimiro ulloa 328,Miraflores,En planos,"31 de Julio, 2025",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,Y02-Torre1,Piso: 10,1,80.94 m2,"S/ 864,272"
5847,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3342-alborada-iii-san-miguel-lima-lima-grupo-mg,ALBORADA III,-12.0866944,-77.0911878,Av. La paz 839,San Miguel,En planos,"31 de Diciembre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,A4d,Pisos: 16 y 17,1,48.50 m2,"S/ 245,800"
623,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3011-torre-castelo-cercado-de-lima-lima-lima-capac-asociados,TORRE CASTELO,-12.07758526037867,-77.03489898523888,"Teodoro Cardenas 244, Santa Beatriz",Cercado de lima,En planos,"31 de Octubre, 2026",Banco Scotiabank,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Zona de Lavandería']",flat,Tipo 101,Piso: 1,2,75.50 m2,"S/ 488,421"
3210,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2999-lilas-lince-lima-lima-abril-grupo-inmobiliario,Lilas,-12.0910776,-77.0416679,Jiron Pezet y Monel 2728,Lince,En construcción,"30 de Marzo, 2025",Banco Scotiabank,['Lobby'],flat,LIL-204AL704,"Pisos: 3, 5, 6, 7",2,58.44 m2,"S/ 487,260"
5942,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2256-edificio-portofino-miraflores-lima-lima-c-&-v-grupo-inmobiliario,Edificio Portofino,-12.1181942,-77.0425557,"Av. Santa Cruz 1550, Miraflores",Miraflores,Entrega inmediata,"30 de Agosto, 2024",BBVA,"['Areas verdes', 'Boulevard peatonal', 'Cuarto servicio', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Internet', 'Sala de usos Múltiples', 'Techos Ecológicos', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,13,Pisos: Entre 1 al 9,2,64.79 m2,"$ 166,000"
450,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2001-los-laureles-jesus-maria-lima-lima-abril-grupo-inmobiliario,Los Laureles,-12.0686669,-77.0468353,Av. Garzón 870,Jesus Maria,Entrega inmediata,"30 de Junio, 2023",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,LAU01-A-2-PAR,Pisos: 8 y 14,3,75.64 m2,"S/ 493,790"
291,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1974-invent-chorrillos-chorrillos-lima-lima-invent,Invent Chorrillos,-12.1661626,-77.0245367,Calle José Olaya 225,Chorrillos,Entrega inmediata,"29 de Febrero, 2024",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 12,Pisos: 2 y 3,1,65.91 m2,"S/ 434,036"
1883,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2678-sauco-la-victoria-lima-lima-abril-grupo-inmobiliario,Sauco,-12.089912318734548,-77.01939531970038,Av. Javier Prado Este 1091,La Victoria,En construcción,"30 de Junio, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,"SAU-B-205, 306 al 2606",Pisos: Entre 15 al 26,2,56.86 m2,"S/ 363,847"
